Price,Close,High,Low,Open,Volume
Ticker,QQQM,QQQM,QQQM,QQQM,QQQM
Date,,,,,
2021-08-13,147.22647094726562,147.35273546319848,146.66309020831457,146.87678686176216,161100
2021-08-16,147.30419921875,147.31392213710873,145.17696993277355,146.81852758951374,346400
2021-08-17,146.00254821777344,146.56106741825494,145.01177431456543,146.18030266331584,381100
2021-08-18,144.6038360595703,146.3153509435247,144.46784862453865,145.71116655097637,207400
2021-08-19,145.28378295898438,145.9200114528661,143.70048908975775,143.7879064045999,344500
2021-08-20,146.78933715820312,146.95446367583065,145.6431596282532,145.7694389505929,224800
2021-08-23,148.96517944335938,149.25172388126697,147.22648180375344,147.22648180375344,409000
2021-08-24,149.46055603027344,149.68785884979076,149.05259371237997,149.237151270324,208200
2021-08-25,149.54794311523438,149.84905700999147,149.26624540487046,149.59649839773212,296200
2021-08-26,148.6835174560547,149.54801235025292,148.5183760616549,149.34402374756718,341400
2021-08-27,150.1016082763672,150.29587388057774,148.73201131118208,148.90686073003246,224400
2021-08-30,151.8014678955078,151.99088687617075,150.44159375811927,150.44159375811927,822800
2021-08-31,151.6558074951172,151.89864327740156,151.04385658087423,151.89864327740156,277800
2021-09-01,151.9277801513672,152.7631358230018,151.859779018998,152.14147682235648,376700
2021-09-02,151.86947631835938,152.61739971914145,151.39351293662037,152.48141229886133,330600
2021-09-03,152.3259735107422,152.45223798657995,151.46146425535252,151.46146425535252,214500
2021-09-07,152.53973388671875,152.80200070810372,151.89865862108647,152.36489922014306,293900
2021-09-08,152.02490234375,152.45229567665868,151.09242127333047,152.45229567665868,348100
2021-09-09,151.49066162109375,152.52999092952763,151.40322948626707,152.09288954146632,317100
2021-09-10,150.36392211914062,152.4717349695375,150.21821175417926,152.21919108706606,344400
2021-09-13,150.247314453125,151.4614930926344,149.39254276954168,151.30608949112982,335200
2021-09-14,149.81996154785156,151.1118496189786,149.43141542409955,150.85929093316,326700
2021-09-15,150.9078369140625,151.0535324237165,149.10113848676932,150.00448028965752,445500
2021-09-16,151.01470947265625,151.24783714704637,149.5965420577748,150.3930504958017,446100
2021-09-17,149.26626586914062,150.71357216665612,148.83887260965864,150.71357216665612,358200
2021-09-20,146.24798583984375,147.70657618334303,144.25459090709998,146.91893977186115,1770000
2021-09-21,146.2965850830078,147.36622376548758,145.91735224786424,147.08422136849478,992800
2021-09-22,147.67738342285156,148.28999602329037,146.29658655186154,146.7827832601346,403500
2021-09-23,149.01930236816406,149.47632849554654,147.9885676425941,148.19276196650287,319200
2021-09-24,149.2040252685547,149.3596117522915,147.9982522759099,148.12466814863905,330300
2021-09-27,148.0177001953125,148.34831033593673,146.99668432569686,147.91073634539956,488600
2021-09-28,143.96286010742188,146.37146882713768,143.6711390909967,146.12157485640205,844100
2021-09-29,143.5933380126953,145.1686106430578,143.38914369859833,144.33235168819513,666800
2021-09-30,143.0487823486328,144.92549434011423,142.9418184895946,144.28372602342955,1045300
2021-10-01,143.94338989257812,144.3615267587078,141.658259529829,143.330777319257,786500
2021-10-04,141.0067596435547,143.33077924393137,140.0051956424015,143.2432674001519,1071800
2021-10-05,142.82516479492188,143.719765051747,141.2790478234335,141.37629311033632,1172800
2021-10-06,143.7975616455078,143.85590288398222,141.16236861987957,141.47354167514032,729900
2021-10-07,145.0616455078125,146.14100281413857,144.7893765330227,145.05192691497942,369000
2021-10-08,144.35182189941406,145.58676588269816,144.13789412789876,145.58676588269816,449300
2021-10-11,143.25299072265625,145.13942129594503,143.22380527257675,143.71000193155257,498100
2021-10-12,142.76681518554688,143.98230701281432,142.494531365696,143.81698706726485,307700
2021-10-13,143.86563110351562,144.10872950512262,142.8640668758987,143.719777997571,302100
2021-10-14,146.52996826171875,146.5883094934799,145.11026732616372,145.36309911385703,232300
2021-10-15,147.4731903076172,147.50236092334592,146.6077607533907,147.12312808132634,201400
2021-10-18,148.9414825439453,149.01927578978953,146.743878989638,146.94807327712766,314300
2021-10-19,150.00144958496094,150.07924286290068,149.11658257819138,149.44719288127234,306400
2021-10-20,149.85557556152344,150.47790686069254,149.31103752944406,150.26397908558297,241200
2021-10-21,150.7987518310547,150.86681164521676,149.55408961810525,149.55408961810525,217200
2021-10-22,149.5151824951172,150.64219779874057,148.92202201230518,150.23475884989455,201300
2021-10-25,151.06134033203125,151.40166916390206,149.40825946633862,150.10838399267845,269200
2021-10-26,151.46974182128906,152.92833209220237,151.0905089443535,151.99482779029694,269900
2021-10-27,151.89759826660156,153.12280876011408,151.6058772431326,151.70310769259052,332400
2021-10-28,153.55064392089844,153.64787435746288,152.41294543402967,152.60742114470418,261600
2021-10-29,154.36744689941406,154.37716549156073,152.1503912112639,152.22818446107297,302800
2021-11-01,154.82447814941406,154.88962981283998,153.67704622326568,154.58137979970547,406400
2021-11-02,155.4759979248047,155.68992568428973,154.59111626852993,154.64945750519905,299700
2021-11-03,157.1679229736328,157.31377602354308,155.30092974706514,155.7385037343392,340400
2021-11-04,159.16134643554688,159.53086067984626,157.48884341869532,157.67358570329907,837700
2021-11-05,159.30723571777344,160.2310066148821,158.81132035302196,159.86149232101945,522500
2021-11-08,159.10301208496094,159.7059061155539,158.84047653559685,159.32667326225916,264900
2021-11-09,158.0236358642578,159.69615359100624,157.4499273564026,159.59892315982702,527100
2021-11-10,155.69961547851562,157.99446433416213,154.9217126834176,156.84704732511125,553600
2021-11-11,156.1177520751953,156.95401093236956,155.97188417319074,156.95401093236956,268600
2021-11-12,157.75137329101562,157.95460315057204,155.9621730395395,156.5942227991499,264200
2021-11-15,157.7222137451172,158.36399697955827,156.72064968419238,158.24731451422224,333100
2021-11-16,158.86964416503906,159.0349492684905,157.44994322135858,157.46939524457238,237800
2021-11-17,158.9182891845703,159.73511113783542,158.5779603051305,159.01553448586728,374200
2021-11-18,160.55189514160156,160.77554149733027,158.87937709539642,159.8031479745388,358000
2021-11-19,161.48541259765625,161.98132799313254,160.931141122522,161.2909220072274,3670700
2021-11-22,159.64752197265625,163.2745595988183,159.5697435671077,162.21465448207763,2194000
2021-11-23,158.87940979003906,159.949048820242,157.07075687195544,159.13222681647306,658000
2021-11-24,159.375244140625,159.50166000828392,156.94426107052675,157.8680465071986,499300
2021-11-26,156.36087036132812,158.88908443904847,155.84550301774277,158.35427990941784,421500
2021-11-29,159.725341796875,160.1434786933897,157.96531203694545,158.2375810143077,457400
2021-11-30,157.4207763671875,160.28933410159942,156.6623106567341,159.3558446906783,929700
2021-12-01,154.82447814941406,160.05595938315767,154.58137979970547,159.25858967409152,1008800
2021-12-02,155.8843994140625,156.57480532671113,153.62845421243705,154.26050405161965,1156200
2021-12-03,153.1908416748047,156.7887089361845,151.48915331403398,156.4775359424791,1172300
2021-12-06,154.37716674804688,154.90226747914565,151.68364778451814,153.24920171049789,757200
