Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-01-02,72.40050506591797,72.46076851156026,71.15666666509587,71.40977019424241,135480400
2020-01-03,71.69664764404297,72.45596582996416,71.47246932030643,71.62915285765841,146322800
2020-01-06,72.2679214477539,72.306490935931,70.56849521434884,70.8191932093111,118387200
2020-01-07,71.92803955078125,72.5330795245145,71.70867973246871,72.27756311117845,108872000
2020-01-08,73.08511352539062,73.38643082203993,71.63155918060959,71.63155918060959,132079200
2020-01-09,74.63750457763672,74.83034471463299,73.81069163960515,74.06138234642438,170108400
2020-01-10,74.80624389648438,75.37031642330658,74.30485508599608,74.87133314916862,140644800
2020-01-13,76.40440368652344,76.43092342751396,75.00388181987825,75.12200317385458,121532000
2020-01-14,75.3727035522461,76.55146021431688,75.24977111147209,76.34174457661803,161954400
2020-01-15,75.04969787597656,76.05248268254357,74.61820946436237,75.17263768221467,121923600
2020-01-16,75.98979949951172,76.10068954693726,75.23048148138665,75.5920621906251,108829200
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400
2020-01-21,76.3104019165039,76.90097930249982,76.17299948734095,76.45985409290795,110843200
2020-01-22,76.58281707763672,77.1348251407198,76.48880253772091,76.79493830286927,101832400
2020-01-23,76.95162200927734,77.03116654175618,76.0886451198764,76.6358420591075,104472000
2020-01-24,76.72982788085938,77.93991520434014,76.53939333547534,77.19747280109205,146537600
2020-01-27,74.47357940673828,75.15334557711078,73.49248860994267,74.74114561147599,161940000
2020-01-28,76.58041381835938,76.751560026989,75.25461737288055,75.35345035430926,162234000
2020-01-29,78.18341064453125,79.02951207503841,77.46989325521864,78.20993039532226,216229200
2020-01-30,78.07009887695312,78.12313101118072,76.8359045055242,77.26739289963146,126743200
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400
2020-02-03,74.40367889404297,75.56796570063159,72.85129158100523,73.35268032975995,173788400
2020-02-04,76.86001586914062,77.050450456367,75.60171457078681,76.00668324335653,136616400
2020-02-05,77.48677062988281,78.28465836318001,76.88413594573808,77.98574655750554,118826800
2020-02-06,78.39311218261719,78.39552507490272,77.1999001655233,77.7567339114429,105425600
2020-02-07,77.32754516601562,78.141823360646,76.83704482888538,77.89294895065062,117684000
2020-02-10,77.69482421875,77.69482421875,75.83430875751218,75.91404207954616,109348800
2020-02-11,77.22604370117188,78.26262078747321,77.00858188468877,78.19013597325772,94323200
2020-02-12,79.06001281738281,79.06484268174145,77.67549348632544,77.67549348632544,113730400
2020-02-13,78.49700927734375,78.82320573508036,78.12974054369347,78.3327054260137,94747600
2020-02-14,78.51634979248047,78.76522420824622,78.00893385896474,78.4656030374421,80113600
2020-02-18,77.07866668701172,77.25988612279623,76.01792538344428,76.19914481922879,152531200
2020-02-19,78.19496154785156,78.42450907000605,77.32027709305024,77.32027709305024,93984000
2020-02-20,77.39277648925781,78.44385067885128,76.88777921917897,77.95576899229526,100566000
2020-02-21,75.64097595214844,77.42901329626612,75.0248329307541,76.98683382307465,129554000
2020-02-24,72.04801177978516,73.49776723386336,69.88546431842104,71.8257200728422,222195200
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600
2020-02-26,70.71184539794922,71.97555199630173,69.22584701532031,69.2330955001589,198054800
2020-02-27,66.08952331542969,69.10501764925158,65.95421338126829,67.92105203842019,320605600
2020-02-28,66.05086517333984,67.27108062705318,61.94564270332902,62.16069333508348,426510000
2020-03-02,72.20023345947266,72.83571074634416,67.10434419306169,68.20615768991611,341397200
2020-03-03,69.90721893310547,73.45428597286327,69.05669090258408,73.37455265692115,319475600
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400
2020-03-05,70.77708435058594,72.37905838233362,70.41222676608287,71.40530599103305,187572800
2020-03-06,69.83715057373047,70.2696631046371,67.95247104471461,68.13852037839982,226176800
2020-03-09,64.31358337402344,67.19376061426469,63.54762585590985,63.72884532127841,286744800
2020-03-10,68.9455337524414,69.21132371848606,65.0867678159455,66.96420578722295,285290000
2020-03-11,66.55101776123047,67.95003374263217,65.68841155580724,67.0246098194062,255598800
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000
2020-03-13,67.16474914550781,67.63592258199654,61.11926832671573,64.00428573904365,370732000
2020-03-16,58.52421188354492,62.60043602101579,57.9902170129729,58.46138678881957,322423600
2020-03-17,61.09752655029297,62.24524591333619,57.60361433805932,59.804826482410455,324056000
2020-03-18,59.60186767578125,60.406482464640554,57.29433930824816,57.93465023452481,300233600
2020-03-19,59.14519500732422,61.09269941838276,58.62086718026377,59.77583883377371,271857200
2020-03-20,55.39033126831055,60.84866031438535,55.09071377836536,59.72509749228031,401693200
2020-03-23,54.213600158691406,55.21151627155354,51.372080998658355,55.11003383943649,336752800
2020-03-24,59.65260696411133,59.84832336499044,56.61295251663222,57.11070131069981,287531200
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000
2020-03-26,62.44580078125,62.503788640032134,59.526959345508246,59.565620375975534,252087200
2020-03-27,59.86040115356445,61.82481719246613,59.69367869443923,61.07094557233669,204216800
2020-03-30,61.568695068359375,61.740251079824446,60.26149806281595,60.585279571290975,167976400
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400
2020-04-02,59.181427001953125,59.234584992288006,57.241171415485205,58.072365060446906,165934000
2020-04-03,58.330902099609375,59.36747545856447,57.741334387528624,58.666761911075945,129880000
2020-04-06,63.4195671081543,63.5742038908206,60.25668412215434,60.62395293309614,201820400
2020-04-07,62.68500518798828,65.64975968703479,62.58110782117214,65.43229047893388,202887200
2020-04-08,64.28939056396484,64.60350121398153,63.1199223551124,63.48477236807488,168895200
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800
2020-04-14,69.35873413085938,69.64868825439446,67.18410032586527,67.65527393314986,194994800
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400
2020-04-16,69.27174377441406,69.63660131632508,68.22308804264783,69.43846626880793,157125200
2020-04-17,68.3318099975586,69.33456350529407,66.89655138464681,68.7884865443206,215250000
2020-04-20,66.9134521484375,68.06117506076643,66.8941253228232,67.15991526149827,130015200
2020-04-21,64.84513092041016,66.99076973874533,64.13475030153334,66.75639235940385,180991600
2020-04-22,66.71290588378906,67.14782951135057,65.77056644151477,66.11125243793057,116862400
2020-04-23,66.45436096191406,68.07808706003861,66.41569993888298,66.6573258024501,124814400
2020-04-24,68.37287902832031,68.38254612868516,66.93037215656294,66.97870028455014,126161200
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600
2020-04-28,67.31217193603516,69.06396054275066,67.22036024446804,68.88274103171113,112004800
2020-04-29,69.52302551269531,69.99178036647727,68.59518290617446,68.79814778505363,137280800
2020-04-30,70.98969268798828,71.16608226501852,69.67283584195576,70.06185003558508,183064000
2020-05-01,69.84678649902344,72.24612942907099,69.06875096406462,69.1653998296708,240616800
2020-05-04,70.83507537841797,70.96313685683586,69.18235450882409,69.8709900479482,133568000
2020-05-05,71.898193359375,72.72938694291523,71.14915168685677,71.29412868376939,147751200
2020-05-06,72.64002227783203,73.27066256989542,72.21475817741718,72.59894261519833,142333600
2020-05-07,73.39144134521484,73.73697195261609,72.9637661985266,73.26579854405584,115215200
2020-05-08,75.13831329345703,75.19161520035372,73.72339868487255,74.05047823202041,133838400
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200
2020-05-13,74.53742980957031,76.54835795686193,73.46170617265714,75.6276896528906,200622400
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200
2020-05-15,74.55197143554688,74.59800522378177,72.73487156458532,72.7687943111998,166348400
2020-05-18,76.30848693847656,76.68160011197014,75.18431187481639,75.87481117448924,135178400
2020-05-19,75.86756896972656,77.17102926581177,75.83607138413613,76.32547436249678,101729600
2020-05-20,77.3430404663086,77.41329633678234,76.68645639876391,76.72522208271401,111504800
2020-05-21,76.76641082763672,77.7452239875939,76.5289737926269,77.20493698671349,102688800
2020-05-22,77.26065826416016,77.34303256146072,76.40298515469343,76.50473859508931,81803200
2020-05-26,76.73735046386719,78.5568683167511,76.68162339962899,78.37758347481825,125522000
2020-05-27,77.07166290283203,77.21703233566731,75.85542034882967,76.5943785516605,112945200
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800
2020-05-29,77.03048706054688,77.80820362136383,76.6743352421508,77.34787320010697,153532400
2020-06-01,77.97782897949219,78.09896899425175,76.85364609349955,76.9844793797038,80791200
2020-06-02,78.33879852294922,78.36302799682535,77.27034305104888,77.71129433668344,87642800
2020-06-03,78.77006530761719,79.03173182452788,78.08683399477036,78.65861858793946,104491200
2020-06-04,78.0916748046875,78.89119567752222,77.71856161359257,78.5931960727843,87560400
2020-06-05,80.31581115722656,80.3763811505578,78.31215843959637,78.34123085338769,137250400
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400
2020-06-09,83.34188079833984,83.73437314923221,80.439371619184,80.47086919688729,147712400
2020-06-10,85.48607635498047,85.95367499163955,83.8506863159115,84.28921253488384,166651600
