Price,Close,High,Low,Open,Volume
Ticker,SCHD,SCHD,SCHD,SCHD,SCHD
Date,,,,,
2020-01-02,15.62227725982666,15.657250274183703,15.544260298665105,15.654560989616524,4103100
2020-01-03,15.509286880493164,15.557710934544183,15.468933758679471,15.485074083781194,3058200
2020-01-06,15.506598472595215,15.511978581800694,15.4339616105152,15.4339616105152,2436300
2020-01-07,15.48508071899414,15.52005374742621,15.45548780123464,15.49046082966671,2312700
2020-01-08,15.544265747070312,15.59538064423852,15.482389089742401,15.482389089742401,3318600
2020-01-09,15.643804550170898,15.643804550170898,15.57116767282919,15.59807130325561,3364200
2020-01-10,15.600759506225586,15.702989292381357,15.581928351669893,15.67339637852714,2443500
2020-01-13,15.716438293457031,15.716438293457031,15.611517696275502,15.638421321336999,3690300
2020-01-14,15.711058616638184,15.762173504476825,15.676084057032885,15.702987682834902,2752500
2020-01-15,15.73796272277832,15.78369750707516,15.692227938481476,15.702989698058024,2850600
2020-01-16,15.853644371032715,15.859024481410694,15.786387603500728,15.805218759510405,3351600
2020-01-17,15.912826538085938,15.931657689758207,15.87247341048544,15.885922913645796,2976300
2020-01-21,15.869782447814941,15.907444750830996,15.813285914544602,15.883233490231122,3488400
2020-01-22,15.928967475891113,15.990842575811255,15.907443961845003,15.926276651792087,2585700
2020-01-23,15.947798728942871,15.953178837802442,15.807905122982547,15.883232804508813,3445200
2020-01-24,15.829427719116211,16.023125500021234,15.75141074978444,16.012365281879738,4262100
2020-01-27,15.606142044067383,15.686849863555365,15.58193077578252,15.603451218980789,4224000
2020-01-28,15.68953800201416,15.740651354917983,15.622281240728743,15.66801602312763,2932200
2020-01-29,15.579237937927246,15.735273445944545,15.576547113188296,15.735273445944545,3296400
2020-01-30,15.587306022644043,15.59537695601171,15.398988349060179,15.471625209996045,3720300
2020-01-31,15.307518005371094,15.557710744174987,15.256403128075453,15.544259703735014,4760400
2020-02-03,15.350564002990723,15.485075964748416,15.34518235459685,15.369395154249942,3176100
2020-02-04,15.536191940307617,15.60344715622464,15.517360787725496,15.533502655294868,3518700
2020-02-05,15.840189933776855,15.856331800828075,15.66532329925938,15.689536099836209,3189000
2020-02-06,15.867094039916992,15.904757888041846,15.834811841076661,15.904757888041846,2944500
2020-02-07,15.73258113861084,15.824049159260998,15.711059160847668,15.821358334775624,2504100
2020-02-10,15.805216789245605,15.805216789245605,15.694917613066087,15.694917613066087,2691300
2020-02-11,15.861712455749512,15.89668547598156,15.834810369320738,15.872474213944953,2283000
2020-02-12,15.904754638671875,15.950487872633408,15.872472446426857,15.926276613292906,2618400
2020-02-13,15.853644371032715,15.891308222425568,15.789078428376468,15.856335195908454,3069600
2020-02-14,15.832114219665527,15.8697780516212,15.770239133816904,15.8697780516212,2465400
2020-02-18,15.73796272277832,15.807908772218909,15.68146771827835,15.78100668233767,3114600
2020-02-19,15.805216789245605,15.821358657740811,15.770245306461506,15.783696350416408,3045600
