Price,Close,High,Low,Open,Volume
Ticker,VXUS,VXUS,VXUS,VXUS,VXUS
Date,,,,,
2020-01-02,46.77248001098633,46.79739773911273,46.581436701992786,46.65618988637199,2017900
2020-01-03,46.19933319091797,46.43191020247273,46.14949774946985,46.17441547019391,2140200
2020-01-06,46.26579284667969,46.29071057180701,46.0166060896619,46.033215794025764,2119900
2020-01-07,46.1827392578125,46.299029395564304,46.14951667275139,46.299029395564304,1987300
2020-01-08,46.26579284667969,46.46514098486131,46.1328930316981,46.17442362977081,1824400
2020-01-09,46.47346115112305,46.490074028410085,46.365479033048445,46.481766005475386,1700600
2020-01-10,46.41531753540039,46.59805284788329,46.36547890367832,46.556522239072734,1988600
2020-01-13,46.76416015625,46.78077302699126,46.431912247168,46.54819917377576,2140900
2020-01-14,46.77248001098633,46.79739773911273,46.60635443011918,46.65618988637199,1692400
2020-01-15,46.647884368896484,46.73925359550135,46.5980457447715,46.697722993021465,1629300
2020-01-16,46.897071838378906,46.91368471333025,46.772480029116686,46.838928360340155,1510000
2020-01-17,47.046573638916016,47.06318651001648,46.91367383869347,47.02165591655591,1606300
2020-01-21,46.53159713745117,46.76417104481919,46.514984262841764,46.68941469336778,1962800
2020-01-22,46.69771957397461,46.822311372292084,46.63957610104346,46.772475920397746,1963500
2020-01-23,46.51498794555664,46.56482657333072,46.16612705688437,46.41531385859058,2172000
2020-01-24,46.24918746948242,46.647886979045644,46.132900508599235,46.647886979045644,2002400
2020-01-27,45.23582458496094,45.4185630498068,45.08631187164742,45.19429397983653,2511800
2020-01-28,45.576385498046875,45.6179161076193,45.26905518491201,45.37703730466625,1838900
2020-01-29,45.60129928588867,45.75081199189476,45.52654293288563,45.70097336703209,1780500
2020-01-30,45.4351692199707,45.4351692199707,44.9451005472331,45.09461323848062,2478200
2020-01-31,44.68760299682617,44.93678974394935,44.44672110155516,44.920180040245015,4732600
2020-02-03,44.77067184448242,44.994937721358774,44.72913807531552,44.778976697166776,1828500
2020-02-04,45.55976104736328,45.700968886338664,45.52653846929402,45.568069068316795,1460600
2020-02-05,45.975067138671875,46.116274958493754,45.85878020974866,46.0747443651042,1922400
2020-02-06,46.08305740356445,46.17442662640302,46.03321878149385,46.14120087835595,4498200
2020-02-07,45.626216888427734,45.76742157227704,45.56807341053897,45.76742157227704,1609400
2020-02-10,45.71759033203125,45.74250806240085,45.51823898332788,45.551464736208814,1556600
2020-02-11,46.04982376098633,46.22425732403862,46.02490603851365,46.05813178086468,1186700
2020-02-12,46.382083892822266,46.41530964165302,46.26579694049645,46.340553291074734,1507300
2020-02-13,46.0249137878418,46.16612163231858,45.90862683861487,45.99999606117366,1608300
2020-02-14,45.999996185302734,46.124587987561334,45.88370923576201,46.074752534090585,1639400
2020-02-18,45.71759033203125,45.81726442209184,45.634525949828934,45.73420320847172,1499800
